Dia,Boletim,Municipio,Confirmados,Obitos,Qt_Novos_Casos,Qt_Novas_Mortes,Latitude,Longitude
25-03-2020,30, BARUERI,1.0,0.0,,,-23.5112184,-46.8764612
25-03-2020,30, CAIEIRAS,1.0,0.0,,,-23.3644621,-46.7484765
25-03-2020,30, CAMPINAS,4.0,0.0,,,-22.90556,-47.06083
25-03-2020,30, CARAPICUIBA,2.0,0.0,,,-23.5234673,-46.8406808
25-03-2020,30, COTIA,6.0,0.0,,,-23.603889,-46.918889
25-03-2020,30, EMBU DAS ARTES,1.0,0.0,,,-23.6495294,-46.8528497
25-03-2020,30, FERRAZ DE VASCONCELOS,1.0,0.0,,,-23.541056,-46.37097
25-03-2020,30, GUARULHOS,5.0,0.0,,,-23.4430602,-46.524459
25-03-2020,30, HORTOLANDIA,2.0,0.0,,,-22.85833,-47.22
25-03-2020,30, IRACEMAPOLIS,1.0,0.0,,,-22.583234,-47.522963
25-03-2020,30, JAGUARIUNA,1.0,0.0,,,-22.70374,-46.985062
25-03-2020,30,IGNORADO OU EXTERIOR,33.0,1.0,,,,
25-03-2020,30,JUNDIAI,1.0,0.0,,,-23.1887866,-46.8845122
25-03-2020,30,MAUA,2.0,0.0,,,-23.6669527,-46.4616922
25-03-2020,30,MOGI DAS CRUZES,4.0,0.0,,,-23.5234284,-46.1926671
25-03-2020,30,OSASCO,3.0,0.0,,,-23.5324859,-46.7916801
25-03-2020,30,POA,1.0,0.0,,,-23.5249082,-46.3445663
25-03-2020,30,RIBEIRAO PIRES,1.0,0.0,,,-23.7129388,-46.4150871
25-03-2020,30,RIO CLARO,1.0,0.0,,,-22.4100108,-47.5603933
25-03-2020,30,SANTANA DE PARNAIBA,4.0,0.0,,,-23.4446715,-46.9167722
25-03-2020,30,SANTO ANDRE,17.0,0.0,,,-23.6573395,-46.5322504
25-03-2020,30,SAO BERNARDO DO CAMPO,13.0,0.0,,,-23.7080345,-46.5506747
25-03-2020,30,SAO CAETANO DO SUL,16.0,0.0,,,-23.6195923,-46.5688323
25-03-2020,30,SAO JOSE DO RIO PRETO,1.0,0.0,,,-20.8125851,-49.3804212
25-03-2020,30,SAO JOSE DOS CAMPOS,2.0,0.0,,,-23.1805011,-45.8872969
25-03-2020,30,SAO PAULO,722.0,44.0,,,-23.5506507,-46.6333824
25-03-2020,30,SAO SEBASTIAO,2.0,0.0,,,-23.8027866,-45.4070527
25-03-2020,30,SUZANO,1.0,0.0,,,-23.5427842,-46.3108391
25-03-2020,30,TABOAO DA SERRA,1.0,1.0,,,-23.6121912,-46.7790539
25-03-2020,30,TAUBATE,1.0,0.0,,,-23.031448,-45.5612792
25-03-2020,30,VALINHOS,1.0,0.0,,,-22.97056,-46.99583
25-03-2020,30,VARGEM GRANDE,0.0,1.0,,,-23.860568,-46.7076294
26-03-2020,31, ARUJÁ,1.0,0.0,,,-23.396266,-46.3175449
26-03-2020,31, BARUERI,3.0,0.0,2.0,0.0,-23.5112184,-46.8764612
26-03-2020,31, CAIEIRAS,2.0,0.0,1.0,0.0,-23.3644621,-46.7484765
26-03-2020,31, CAMPINAS,4.0,0.0,0.0,0.0,-22.90556,-47.06083
26-03-2020,31, CARAPICUÍBA,2.0,0.0,,,-23.5234673,-46.8406808
26-03-2020,31, COTIA,5.0,0.0,-1.0,0.0,-23.603889,-46.918889
26-03-2020,31, EMBU DAS ARTES,1.0,0.0,0.0,0.0,-23.6495294,-46.8528497
26-03-2020,31, GUARULHOS,9.0,1.0,4.0,1.0,-23.4430602,-46.524459
26-03-2020,31, HORTOLÂNDIA,1.0,0.0,,,-22.85833,-47.22
26-03-2020,31, IRACEMÁPOLIS,1.0,0.0,,,-22.583234,-47.522963
26-03-2020,31, JAGUARIÚNA,1.0,0.0,,,-22.70374,-46.985062
26-03-2020,31, JUNDIAÍ,2.0,0.0,,,-23.1887866,-46.8845122
26-03-2020,31, LOUVEIRA,2.0,0.0,,,-23.08639,-46.95056
26-03-2020,31,IGNORADO,1.0,1.0,,,,
26-03-2020,31,MAIRIPORÃ,1.0,0.0,,,-23.3186111,-46.5866667
26-03-2020,31,MAUÁ,2.0,0.0,,,-23.6669527,-46.4616922
26-03-2020,31,MOGI DAS CRUZES,7.0,0.0,3.0,0.0,-23.5234284,-46.1926671
26-03-2020,31,OSASCO,3.0,0.0,0.0,0.0,-23.5324859,-46.7916801
26-03-2020,31,OUTRO ESTADO,8.0,0.0,,,-25.3817431,-49.287191
26-03-2020,31,OUTRO PAÍS,28.0,0.0,,,,
26-03-2020,31,POÁ,1.0,0.0,,,-23.5249082,-46.3445663
26-03-2020,31,RIBEIRÃO PIRES,1.0,0.0,,,-23.7129388,-46.4150871
26-03-2020,31,RIBEIRÃO PRETO,1.0,1.0,,,-21.178333,-47.8066671
26-03-2020,31,RIO CLARO,1.0,0.0,0.0,0.0,-22.4100108,-47.5603933
26-03-2020,31,SANTANA DE PARNAÍBA,6.0,0.0,,,-23.4446715,-46.9167722
26-03-2020,31,SANTO ANDRÉ,16.0,0.0,,,-23.6573395,-46.5322504
26-03-2020,31,SUZANO,2.0,0.0,1.0,0.0,-23.5427842,-46.3108391
26-03-2020,31,SÃO BERNARDO DO CAMPO,13.0,0.0,,,-23.7080345,-46.5506747
26-03-2020,31,SÃO CAETANO DO SUL,17.0,0.0,,,-23.6195923,-46.5688323
26-03-2020,31,SÃO JOSE DO RIO PRETO,1.0,0.0,,,-20.8125851,-49.3804212
26-03-2020,31,SÃO JOSE DOS CAMPOS,2.0,0.0,,,-23.1805011,-45.8872969
26-03-2020,31,SÃO PAULO,899.0,53.0,,,-23.5506507,-46.6333824
26-03-2020,31,SÃO SEBASTIAO,2.0,0.0,,,-23.8027866,-45.4070527
26-03-2020,31,TABOÃO DA SERRA,2.0,1.0,,,-23.6121912,-46.7790539
26-03-2020,31,TATUÍ,1.0,0.0,,,-23.3514733,-47.8552438
26-03-2020,31,TAUBATÉ,1.0,0.0,,,-23.031448,-45.5612792
26-03-2020,31,VALINHOS,1.0,0.0,0.0,0.0,-22.97056,-46.99583
26-03-2020,31,VARGEM GRANDE PAULISTA,1.0,1.0,,,-23.599338,-47.022038
27-03-2020,32, ARUJÁ,1.0,0.0,0.0,0.0,-23.396266,-46.3175449
27-03-2020,32, BARUERI,3.0,0.0,0.0,0.0,-23.5112184,-46.8764612
27-03-2020,32, CAIEIRAS,2.0,0.0,0.0,0.0,-23.3644621,-46.7484765
27-03-2020,32, CAMPINAS,5.0,0.0,1.0,0.0,-22.90556,-47.06083
27-03-2020,32, CARAPICUÍBA,2.0,0.0,0.0,0.0,-23.5234673,-46.8406808
27-03-2020,32, COTIA,6.0,0.0,1.0,0.0,-23.603889,-46.918889
27-03-2020,32, DIADEMA,1.0,0.0,,,-23.681347,-46.62052
27-03-2020,32, EMBU DAS ARTES,1.0,0.0,0.0,0.0,-23.6495294,-46.8528497
27-03-2020,32, FERRAZ DE VASCONCELOS,2.0,0.0,1.0,0.0,-23.541056,-46.37097
27-03-2020,32, GUARULHOS,13.0,2.0,4.0,1.0,-23.4430602,-46.524459
27-03-2020,32, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
27-03-2020,32, IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
27-03-2020,32, JAGUARIÚNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
27-03-2020,32, JUNDIAÍ,3.0,0.0,1.0,0.0,-23.1887866,-46.8845122
27-03-2020,32,IGNORADO,3.0,1.0,2.0,0.0,,
27-03-2020,32,LOUVEIRA,1.0,0.0,,,-23.08639,-46.95056
27-03-2020,32,MAIRIPORÃ,2.0,0.0,1.0,0.0,-23.3186111,-46.5866667
27-03-2020,32,MAUÁ,2.0,0.0,0.0,0.0,-23.6669527,-46.4616922
27-03-2020,32,MOGI DAS CRUZES,8.0,0.0,1.0,0.0,-23.5234284,-46.1926671
27-03-2020,32,OSASCO,4.0,0.0,1.0,0.0,-23.5324859,-46.7916801
27-03-2020,32,OUTRO ESTADO,14.0,0.0,6.0,0.0,-25.3817431,-49.287191
27-03-2020,32,OUTRO PAÍS,27.0,0.0,-1.0,0.0,,
27-03-2020,32,POÁ,1.0,0.0,0.0,0.0,-23.5249082,-46.3445663
27-03-2020,32,RIBEIRÃO PIRES,1.0,0.0,0.0,0.0,-23.7129388,-46.4150871
27-03-2020,32,RIBEIRÃO PRETO,3.0,1.0,2.0,0.0,-21.178333,-47.8066671
27-03-2020,32,RIO CLARO,1.0,0.0,0.0,0.0,-22.4100108,-47.5603933
27-03-2020,32,SANTANA DE PARNAÍBA,6.0,0.0,0.0,0.0,-23.4446715,-46.9167722
27-03-2020,32,SANTO ANDRÉ,17.0,0.0,1.0,0.0,-23.6573395,-46.5322504
27-03-2020,32,SOROCABA,1.0,0.0,,,-23.501667,-47.458056
27-03-2020,32,SUZANO,1.0,0.0,-1.0,0.0,-23.5427842,-46.3108391
27-03-2020,32,SÃO BERNARDO DO CAMPO,15.0,0.0,2.0,0.0,-23.7080345,-46.5506747
27-03-2020,32,SÃO CAETANO DO SUL,16.0,0.0,-1.0,0.0,-23.6195923,-46.5688323
27-03-2020,32,SÃO JOSÉ DO RIO PRETO,1.0,0.0,,,-20.8125851,-49.3804212
27-03-2020,32,SÃO JOSÉ DOS CAMPOS,4.0,0.0,,,-23.1805011,-45.8872969
27-03-2020,32,SÃO PAULO,1044.0,62.0,145.0,9.0,-23.5506507,-46.6333824
27-03-2020,32,SÃO SEBASTIÃO,2.0,0.0,,,-23.8027866,-45.4070527
27-03-2020,32,TABOÃO DA SERRA,2.0,1.0,0.0,0.0,-23.6121912,-46.7790539
27-03-2020,32,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
27-03-2020,32,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
27-03-2020,32,VALINHOS,1.0,0.0,0.0,0.0,-22.97056,-46.99583
27-03-2020,32,VARGEM GRANDE PAULISTA,2.0,1.0,1.0,0.0,-23.599338,-47.022038
30-03-2020,33, ARUJÁ,1.0,0.0,0.0,0.0,-23.396266,-46.3175449
30-03-2020,33, BARUERI,6.0,0.0,3.0,0.0,-23.5112184,-46.8764612
30-03-2020,33, BRODOWSKI,1.0,0.0,,,-20.984532,-47.657217
30-03-2020,33, CAIEIRAS,3.0,0.0,1.0,0.0,-23.3644621,-46.7484765
30-03-2020,33, CAJAMAR,1.0,0.0,,,-23.3561111,-46.8769444
30-03-2020,33, CAMPINAS,11.0,0.0,6.0,0.0,-22.90556,-47.06083
30-03-2020,33, CARAPICUÍBA,3.0,0.0,1.0,0.0,-23.5234673,-46.8406808
30-03-2020,33, COTIA,6.0,0.0,0.0,0.0,-23.603889,-46.918889
30-03-2020,33, DIADEMA,2.0,0.0,1.0,0.0,-23.681347,-46.62052
30-03-2020,33, EMBU DAS ARTES,3.0,1.0,2.0,1.0,-23.6495294,-46.8528497
30-03-2020,33, FERRAZ DE VASCONCELOS,3.0,0.0,1.0,0.0,-23.541056,-46.37097
30-03-2020,33, GUARULHOS,14.0,2.0,1.0,0.0,-23.4430602,-46.524459
30-03-2020,33, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
30-03-2020,33, IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
30-03-2020,33, ITAPEVI,1.0,0.0,,,-23.54888,-46.933889
30-03-2020,33, ITUPEVA,1.0,0.0,,,-23.1531055,-47.0580347
30-03-2020,33, JAGUARIÚNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
30-03-2020,33, JANDIRA,1.0,0.0,,,-23.5282044,-46.9019554
30-03-2020,33,IGNORADO,4.0,1.0,1.0,0.0,,
30-03-2020,33,JUNDIAÍ,3.0,0.0,,,-23.1887866,-46.8845122
30-03-2020,33,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
30-03-2020,33,MAIRIPORÃ,2.0,0.0,0.0,0.0,-23.3186111,-46.5866667
30-03-2020,33,MAUÁ,2.0,0.0,0.0,0.0,-23.6669527,-46.4616922
30-03-2020,33,MOGI DAS CRUZES,9.0,0.0,1.0,0.0,-23.5234284,-46.1926671
30-03-2020,33,OSASCO,14.0,1.0,10.0,1.0,-23.5324859,-46.7916801
30-03-2020,33,OUTRO ESTADO,15.0,0.0,1.0,0.0,-25.3817431,-49.287191
30-03-2020,33,OUTRO PAÍS,28.0,0.0,1.0,0.0,,
30-03-2020,33,PAULÍNIA,1.0,0.0,,,-22.7630391,-47.1532213
30-03-2020,33,PENÁPOLIS,1.0,0.0,,,-21.4192406,-50.0765588
30-03-2020,33,PIRACICABA,3.0,0.0,,,-22.72528,-47.64917
30-03-2020,33,PORTO FELIZ,1.0,0.0,,,-23.2137274,-47.5190176
30-03-2020,33,POÁ,1.0,0.0,0.0,0.0,-23.5249082,-46.3445663
30-03-2020,33,RIBEIRÃO PIRES,1.0,0.0,0.0,0.0,-23.7129388,-46.4150871
30-03-2020,33,RIBEIRÃO PRETO,5.0,1.0,2.0,0.0,-21.178333,-47.8066671
30-03-2020,33,RIO CLARO,1.0,0.0,0.0,0.0,-22.4100108,-47.5603933
30-03-2020,33,SANTANA DE PARNAÍBA,7.0,0.0,1.0,0.0,-23.4446715,-46.9167722
30-03-2020,33,SANTO ANDRÉ,40.0,0.0,23.0,0.0,-23.6573395,-46.5322504
30-03-2020,33,SANTOS,1.0,0.0,,,-23.960833,-46.333889
30-03-2020,33,SOROCABA,3.0,1.0,2.0,1.0,-23.501667,-47.458056
30-03-2020,33,SUZANO,1.0,0.0,0.0,0.0,-23.5427842,-46.3108391
30-03-2020,33,SÃO BERNARDO DO CAMPO,33.0,1.0,18.0,1.0,-23.7080345,-46.5506747
30-03-2020,33,SÃO CAETANO DO SUL,27.0,0.0,11.0,0.0,-23.6195923,-46.5688323
30-03-2020,33,SÃO JOSE DO RIO PRETO,3.0,0.0,2.0,0.0,-20.8125851,-49.3804212
30-03-2020,33,SÃO JOSE DOS CAMPOS,5.0,0.0,3.0,0.0,-23.1805011,-45.8872969
30-03-2020,33,SÃO PAULO,1233.0,103.0,189.0,41.0,-23.5506507,-46.6333824
30-03-2020,33,SÃO PEDRO,1.0,0.0,,,-22.5512765,-47.9072359
30-03-2020,33,SÃO SEBASTIAO,2.0,0.0,0.0,0.0,-23.8027866,-45.4070527
30-03-2020,33,TABOÃO DA SERRA,3.0,1.0,1.0,0.0,-23.6121912,-46.7790539
30-03-2020,33,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
30-03-2020,33,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
30-03-2020,33,UMUARAMA,1.0,0.0,,,-23.5609315,-46.7812938
30-03-2020,33,VALINHOS,1.0,0.0,0.0,0.0,-22.97056,-46.99583
30-03-2020,33,VARGEM GRANDE PAULISTA,2.0,1.0,0.0,0.0,-23.599338,-47.022038
31-03-2020,34, AMERICANA,2.0,0.0,,,-22.7392463,-47.3306032
31-03-2020,34, ARACATUBA,1.0,0.0,,,-21.207992,-50.4390225
31-03-2020,34, ARUJÁ,2.0,0.0,1.0,0.0,-23.396266,-46.3175449
31-03-2020,34, BARUERI,20.0,0.0,14.0,0.0,-23.5112184,-46.8764612
31-03-2020,34, BAURU,1.0,0.0,,,-22.3218102,-49.0705863
31-03-2020,34, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
31-03-2020,34, CACHOEIRA PAULISTA,1.0,0.0,,,-22.666498,-45.015384
31-03-2020,34, CAIEIRAS,9.0,1.0,6.0,1.0,-23.3644621,-46.7484765
31-03-2020,34, CAJAMAR,1.0,0.0,0.0,0.0,-23.3561111,-46.8769444
31-03-2020,34, CAMPINAS,15.0,1.0,4.0,1.0,-22.90556,-47.06083
31-03-2020,34, CARAPICUÍBA,6.0,0.0,3.0,0.0,-23.5234673,-46.8406808
31-03-2020,34, COTIA,12.0,0.0,6.0,0.0,-23.603889,-46.918889
31-03-2020,34, DIADEMA,5.0,0.0,3.0,0.0,-23.681347,-46.62052
31-03-2020,34, EMBU DAS ARTES,7.0,1.0,4.0,0.0,-23.6495294,-46.8528497
31-03-2020,34, FERRAZ DE VASCONCELOS,5.0,0.0,2.0,0.0,-23.541056,-46.37097
31-03-2020,34, FRANCO DA ROCHA,3.0,0.0,,,-23.3328038,-46.724446
31-03-2020,34, GUARUJÁ,1.0,0.0,,,-23.9927768,-46.2558332
31-03-2020,34, GUARULHOS,21.0,2.0,7.0,0.0,-23.4430602,-46.524459
31-03-2020,34, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
31-03-2020,34, IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
31-03-2020,34, ITAPECERICA DA SERRA,3.0,0.0,,,-23.7176303,-46.8492435
31-03-2020,34, ITAPEVI,6.0,0.0,5.0,0.0,-23.54888,-46.933889
31-03-2020,34, ITAQUAQUECETUBA,1.0,0.0,,,-23.4754492,-46.3514033
31-03-2020,34, ITUPEVA,1.0,0.0,0.0,0.0,-23.1531055,-47.0580347
31-03-2020,34,IGNORADO,4.0,1.0,0.0,0.0,,
31-03-2020,34,JAGUARIÚNA,1.0,0.0,,,-22.70374,-46.985062
31-03-2020,34,JANDIRA,2.0,0.0,,,-23.5282044,-46.9019554
31-03-2020,34,JUNDIAÍ,3.0,0.0,0.0,0.0,-23.1887866,-46.8845122
31-03-2020,34,LENÇÓIS PAULISTA,1.0,0.0,,,-22.6029897,-48.8031367
31-03-2020,34,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
31-03-2020,34,MAIRIPORÃ,2.0,0.0,0.0,0.0,-23.3186111,-46.5866667
31-03-2020,34,MATÃO,1.0,0.0,,,-21.6033611,-48.3660603
31-03-2020,34,MAUÁ,3.0,0.0,1.0,0.0,-23.6669527,-46.4616922
31-03-2020,34,MOGI DAS CRUZES,10.0,0.0,1.0,0.0,-23.5234284,-46.1926671
31-03-2020,34,MOGI GUAÇU,1.0,0.0,,,-22.372222,-46.9425
31-03-2020,34,NOVA ODESSA,1.0,0.0,,,-22.783186,-47.294059
31-03-2020,34,OSASCO,33.0,2.0,19.0,1.0,-23.5324859,-46.7916801
31-03-2020,34,OUTRO ESTADO,18.0,0.0,3.0,0.0,-25.3817431,-49.287191
31-03-2020,34,OUTRO PAÍS,31.0,0.0,3.0,0.0,,
31-03-2020,34,PAULINIA,1.0,0.0,,,-22.7630391,-47.1532213
31-03-2020,34,PENÁPOLIS,1.0,0.0,0.0,0.0,-21.4192406,-50.0765588
31-03-2020,34,PIRACICABA,5.0,0.0,2.0,0.0,-22.72528,-47.64917
31-03-2020,34,PIRAJUÍ,1.0,0.0,,,-21.9957877,-49.4549675
31-03-2020,34,POÁ,1.0,0.0,0.0,0.0,-23.5249082,-46.3445663
31-03-2020,34,RIBEIRÃO PIRES,1.0,0.0,0.0,0.0,-23.7129388,-46.4150871
31-03-2020,34,RIBEIRÃO PRETO,6.0,1.0,1.0,0.0,-21.178333,-47.8066671
31-03-2020,34,RIO CLARO,1.0,0.0,0.0,0.0,-22.4100108,-47.5603933
31-03-2020,34,SALTO DE PIRAPORA,1.0,0.0,,,-23.6492626,-47.5729991
31-03-2020,34,SANTA ISABEL,1.0,0.0,,,-23.3194222,-46.2271903
31-03-2020,34,SANTANA DE PARNAÍBA,17.0,0.0,10.0,0.0,-23.4446715,-46.9167722
31-03-2020,34,SANTO ANDRÉ,48.0,1.0,8.0,1.0,-23.6573395,-46.5322504
31-03-2020,34,SANTOS,14.0,0.0,13.0,0.0,-23.960833,-46.333889
31-03-2020,34,SOROCABA,3.0,1.0,0.0,0.0,-23.501667,-47.458056
31-03-2020,34,SUZANO,1.0,0.0,0.0,0.0,-23.5427842,-46.3108391
31-03-2020,34,SÃO BERNARDO DO CAMPO,44.0,1.0,11.0,0.0,-23.7080345,-46.5506747
31-03-2020,34,SÃO CAETANO DO SUL,30.0,1.0,3.0,1.0,-23.6195923,-46.5688323
31-03-2020,34,SÃO JOSÉ DO RIO PARDO,1.0,0.0,,,-21.595288,-46.887303
31-03-2020,34,SÃO JOSÉ DO RIO PRETO,6.0,0.0,5.0,0.0,-20.8125851,-49.3804212
31-03-2020,34,SÃO JOSÉ DOS CAMPOS,9.0,0.0,5.0,0.0,-23.1805011,-45.8872969
31-03-2020,34,SÃO PAULO,1885.0,121.0,652.0,18.0,-23.5506507,-46.6333824
31-03-2020,34,SÃO PEDRO,1.0,0.0,0.0,0.0,-22.5512765,-47.9072359
31-03-2020,34,SÃO SEBASTIÃO,2.0,0.0,0.0,0.0,-23.8027866,-45.4070527
31-03-2020,34,SÃO VICENTE,1.0,0.0,,,-23.9603686,-46.3847024
31-03-2020,34,TABOÃO DA SERRA,12.0,1.0,9.0,0.0,-23.6121912,-46.7790539
31-03-2020,34,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
31-03-2020,34,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
31-03-2020,34,VALINHOS,1.0,0.0,0.0,0.0,-22.97056,-46.99583
31-03-2020,34,VARGEM GRANDE PAULISTA,2.0,1.0,0.0,0.0,-23.599338,-47.022038
31-03-2020,34,VINHEDO,1.0,0.0,,,-23.0295183,-46.9756292
31-03-2020,34,VOTORANTIM,1.0,0.0,,,-23.5466667,-47.4377778
31-03-2020,34,VOTUPORANGA,1.0,0.0,,,-20.4252506,-49.97226
01-04-2020,35, AMERICANA,2.0,0.0,0.0,0.0,-22.7392463,-47.3306032
01-04-2020,35, ARACATUBA,2.0,0.0,1.0,0.0,-21.207992,-50.4390225
01-04-2020,35, ARUJÁ,2.0,0.0,0.0,0.0,-23.396266,-46.3175449
01-04-2020,35, BARUERI,21.0,0.0,1.0,0.0,-23.5112184,-46.8764612
01-04-2020,35, BAURU,2.0,0.0,1.0,0.0,-22.3218102,-49.0705863
01-04-2020,35, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
01-04-2020,35, CACHOEIRA PAULISTA,1.0,0.0,0.0,0.0,-22.666498,-45.015384
01-04-2020,35, CAIEIRAS,11.0,1.0,2.0,0.0,-23.3644621,-46.7484765
01-04-2020,35, CAJAMAR,1.0,0.0,0.0,0.0,-23.3561111,-46.8769444
01-04-2020,35, CAMPINAS,22.0,1.0,7.0,0.0,-22.90556,-47.06083
01-04-2020,35, CARAPICUÍBA,7.0,0.0,1.0,0.0,-23.5234673,-46.8406808
01-04-2020,35, COTIA,21.0,2.0,9.0,2.0,-23.603889,-46.918889
01-04-2020,35, DIADEMA,8.0,0.0,3.0,0.0,-23.681347,-46.62052
01-04-2020,35, EMBU DAS ARTES,8.0,1.0,1.0,0.0,-23.6495294,-46.8528497
01-04-2020,35, FERRAZ DE VASCONCELOS,9.0,0.0,4.0,0.0,-23.541056,-46.37097
01-04-2020,35, FRANCO DA ROCHA,4.0,0.0,1.0,0.0,-23.3328038,-46.724446
01-04-2020,35, GUARUJÁ,1.0,0.0,0.0,0.0,-23.9927768,-46.2558332
01-04-2020,35, GUARULHOS,25.0,2.0,4.0,0.0,-23.4430602,-46.524459
01-04-2020,35, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
01-04-2020,35, INDAIATUBA,2.0,0.0,,,-23.09028,-47.21806
01-04-2020,35, IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
01-04-2020,35, ITANHAÉM,2.0,0.0,,,-24.1848847,-46.7921572
01-04-2020,35, ITAPECERICA DA SERRA,4.0,0.0,1.0,0.0,-23.7176303,-46.8492435
01-04-2020,35, ITAPEVI,6.0,0.0,0.0,0.0,-23.54888,-46.933889
01-04-2020,35, ITAQUAQUECETUBA,3.0,0.0,2.0,0.0,-23.4754492,-46.3514033
01-04-2020,35, ITUPEVA,1.0,0.0,0.0,0.0,-23.1531055,-47.0580347
01-04-2020,35,IGNORADO,4.0,0.0,0.0,-1.0,,
01-04-2020,35,JAGUARIÚNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
01-04-2020,35,JANDIRA,2.0,0.0,0.0,0.0,-23.5282044,-46.9019554
01-04-2020,35,JUNDIAÍ,5.0,0.0,2.0,0.0,-23.1887866,-46.8845122
01-04-2020,35,LENÇÓIS PAULISTA,1.0,0.0,0.0,0.0,-22.6029897,-48.8031367
01-04-2020,35,LIMEIRA,2.0,0.0,,,-22.5615068,-47.401766
01-04-2020,35,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
01-04-2020,35,MAIRIPORÃ,2.0,0.0,0.0,0.0,-23.3186111,-46.5866667
01-04-2020,35,MATÃO,1.0,0.0,0.0,0.0,-21.6033611,-48.3660603
01-04-2020,35,MAUÁ,3.0,0.0,0.0,0.0,-23.6669527,-46.4616922
01-04-2020,35,MOGI DAS CRUZES,11.0,0.0,1.0,0.0,-23.5234284,-46.1926671
01-04-2020,35,MOGI GUAÇU,1.0,0.0,0.0,0.0,-22.372222,-46.9425
01-04-2020,35,NOVA ODESSA,1.0,0.0,0.0,0.0,-22.783186,-47.294059
01-04-2020,35,OSASCO,43.0,2.0,10.0,0.0,-23.5324859,-46.7916801
01-04-2020,35,OUTRO ESTADO,37.0,0.0,19.0,0.0,-25.3817431,-49.287191
01-04-2020,35,OUTRO PAÍS,18.0,0.0,-13.0,0.0,,
01-04-2020,35,PAULÍNIA,1.0,0.0,0.0,0.0,-22.7630391,-47.1532213
01-04-2020,35,PENÁPOLIS,1.0,0.0,0.0,0.0,-21.4192406,-50.0765588
01-04-2020,35,PIRACICABA,5.0,0.0,0.0,0.0,-22.72528,-47.64917
01-04-2020,35,PIRAJUÍ,1.0,0.0,0.0,0.0,-21.9957877,-49.4549675
01-04-2020,35,PORTO FELIZ,1.0,0.0,0.0,0.0,-23.2137274,-47.5190176
01-04-2020,35,POÁ,1.0,0.0,0.0,0.0,-23.5249082,-46.3445663
01-04-2020,35,PRAIA GRANDE,1.0,0.0,,,-24.005833,-46.402778
01-04-2020,35,RIBEIRÃO PIRES,1.0,0.0,0.0,0.0,-23.7129388,-46.4150871
01-04-2020,35,RIBEIRÃO PRETO,8.0,1.0,2.0,0.0,-21.178333,-47.8066671
01-04-2020,35,RIO CLARO,1.0,0.0,0.0,0.0,-22.4100108,-47.5603933
01-04-2020,35,SALTO DE PIRAPORA,1.0,0.0,0.0,0.0,-23.6492626,-47.5729991
01-04-2020,35,SANTA ISABEL,1.0,0.0,0.0,0.0,-23.3194222,-46.2271903
01-04-2020,35,SANTANA DE PARNAÍBA,18.0,0.0,1.0,0.0,-23.4446715,-46.9167722
01-04-2020,35,SANTO ANDRÉ,51.0,2.0,3.0,1.0,-23.6573395,-46.5322504
01-04-2020,35,SANTOS,23.0,0.0,9.0,0.0,-23.960833,-46.333889
01-04-2020,35,SOROCABA,3.0,1.0,0.0,0.0,-23.501667,-47.458056
01-04-2020,35,SUZANO,4.0,1.0,3.0,1.0,-23.5427842,-46.3108391
01-04-2020,35,SÃO BERNARDO DO CAMPO,52.0,2.0,8.0,1.0,-23.7080345,-46.5506747
01-04-2020,35,SÃO CAETANO DO SUL,32.0,1.0,2.0,0.0,-23.6195923,-46.5688323
01-04-2020,35,SÃO JOSÉ DO RIO PARDO,1.0,0.0,0.0,0.0,-21.595288,-46.887303
01-04-2020,35,SÃO JOSÉ DO RIO PRETO,7.0,0.0,1.0,0.0,-20.8125851,-49.3804212
01-04-2020,35,SÃO JOSÉ DOS CAMPOS,12.0,0.0,3.0,0.0,-23.1805011,-45.8872969
01-04-2020,35,SÃO PAULO,2418.0,144.0,533.0,23.0,-23.5506507,-46.6333824
